participantID,treatment,earnings,age2225,age2629,age3035,age3644,age4554
"309406",1,132,0,0,0,1,0
"309407",1,60,1,0,0,0,0
"309409",0,0,0,1,0,0,0
"309410",1,24370,0,0,1,0,0
"309411",1,27053,0,1,0,0,0
"309412",1,1629,0,1,0,0,0
"309413",1,60,0,0,0,0,1
"309414",1,53058,0,0,1,0,0
"309417",1,6590,1,0,0,0,0
"309418",0,23718,0,0,1,0,0
"309425",0,303,1,0,0,0,0
"309427",1,47499,1,0,0,0,0
"309430",1,13032,0,0,0,0,1
"309431",1,23802,1,0,0,0,0
"309434",0,6816,0,1,0,0,0
"309435",1,31140,0,1,0,0,0
"309436",0,3222,1,0,0,0,0
"309438",1,39460,1,0,0,0,0
"309441",1,15431,0,0,0,0,0
"309442",1,45822,0,0,1,0,0
"309443",1,26064,0,0,0,1,0
"309444",1,23538,0,1,0,0,0
"309445",1,31979,0,0,0,0,1
"309446",1,22094,0,0,0,0,1
"309447",1,322,0,0,0,0,0
"309449",1,30586,0,0,1,0,0
"309450",1,96,1,0,0,0,0
"309451",1,16800,0,0,0,1,0
"309452",1,4420,0,1,0,0,0
"309453",1,0,1,0,0,0,0
"309456",1,10132,1,0,0,0,0
"309457",1,20401,1,0,0,0,0
"309458",1,48938,0,0,0,1,0
"309459",0,13852,0,0,0,1,0
"309460",0,12309,0,1,0,0,0
"309461",1,47165,0,1,0,0,0
"309462",1,5116,1,0,0,0,0
"309464",1,6615,0,0,0,0,1
"309467",1,118421,0,0,0,1,0
"309468",0,12503,0,0,0,0,0
"309469",1,750,1,0,0,0,0
"309470",1,2896,0,0,1,0,0
"309471",0,25458,0,0,0,1,0
"309472",0,23733,0,0,0,0,1
"309473",1,34964,0,0,0,1,0
"309474",1,51931,0,0,0,0,1
"309479",1,37488,0,1,0,0,0
"309480",0,4667,0,0,0,1,0
"309481",1,8151,1,0,0,0,0
"309486",1,0,0,1,0,0,0
"309488",0,27781,0,0,0,0,0
"309490",0,34493,0,0,1,0,0
"309493",0,2184,1,0,0,0,0
"309494",0,0,1,0,0,0,0
"309495",0,26078,0,0,1,0,0
"309496",1,53826,1,0,0,0,0
"309497",1,10231,1,0,0,0,0
"309498",1,1011,0,1,0,0,0
"309499",1,20385,1,0,0,0,0
"309500",1,3810,1,0,0,0,0
"309501",1,11097,0,1,0,0,0
"309502",1,21767,0,0,0,1,0
"309503",1,10185,0,0,1,0,0
"309506",1,0,0,0,1,0,0
"309512",0,11943,0,0,1,0,0
"309513",1,41097,0,1,0,0,0
"309515",1,6266,0,0,1,0,0
"309516",1,2007,1,0,0,0,0
"309520",1,26085,0,0,1,0,0
"309521",1,51996,0,0,1,0,0
"309522",1,18522,0,1,0,0,0
"309523",0,23994,0,0,0,1,0
"309525",1,38681,0,0,0,0,1
"309526",1,16958,1,0,0,0,0
"309528",1,24350,1,0,0,0,0
"309531",1,45046,1,0,0,0,0
"309532",1,25236,0,0,0,1,0
"309533",1,1292,0,0,0,0,1
"309534",1,0,1,0,0,0,0
"309535",1,20846,0,0,1,0,0
"309540",1,15586,0,0,0,1,0
"309541",1,4741,0,1,0,0,0
"309542",1,420,0,1,0,0,0
"309543",0,13780,1,0,0,0,0
"309544",1,9285,0,0,0,1,0
"309545",0,22443,0,0,1,0,0
"309548",0,13498,0,0,0,1,0
"309549",1,18293,0,0,0,1,0
"309550",1,32415,0,1,0,0,0
"309552",0,1126,1,0,0,0,0
"309553",1,12579,0,1,0,0,0
"309560",1,9635,0,0,0,1,0
"309562",0,32260,0,1,0,0,0
"309563",1,18180,1,0,0,0,0
"309564",0,0,0,0,0,1,0
"309565",1,0,0,1,0,0,0
"309567",1,31485,0,1,0,0,0
"309568",1,44049,0,0,0,1,0
"309572",0,18594,0,1,0,0,0
"309575",0,12792,0,0,0,0,1
"309578",0,22777,0,0,0,0,0
"309580",0,11925,0,0,1,0,0
"309582",0,8262,1,0,0,0,0
"309584",1,33864,0,0,0,1,0
"309588",0,0,0,0,0,0,1
"309589",0,0,0,0,0,1,0
"309591",1,1209,0,1,0,0,0
"309592",0,0,0,0,0,0,1
"309594",0,19714,0,1,0,0,0
"309595",1,11516,1,0,0,0,0
"309600",0,0,0,0,1,0,0
"309601",1,4497,0,0,0,1,0
"309604",0,16803,0,1,0,0,0
"309608",0,27190,0,0,1,0,0
"309610",1,21020,1,0,0,0,0
"309612",0,3150,1,0,0,0,0
"309613",1,5445,0,1,0,0,0
"309614",1,12490,0,0,0,1,0
"309615",1,0,0,0,0,0,0
"309616",0,24958,0,1,0,0,0
"309617",0,39984,0,0,1,0,0
"309618",1,312,1,0,0,0,0
"309619",0,4681,1,0,0,0,0
"309620",1,171,1,0,0,0,0
"309621",1,11883,0,1,0,0,0
"309624",1,3966,0,0,0,0,1
"309628",1,15919,0,1,0,0,0
"309629",1,12128,0,1,0,0,0
"309631",0,3003,1,0,0,0,0
"309632",1,14500,1,0,0,0,0
"309634",1,30896,0,0,1,0,0
"309636",0,0,0,1,0,0,0
"309637",1,20763,0,0,1,0,0
"309638",0,0,0,0,0,1,0
"309640",1,70461,1,0,0,0,0
"309641",1,15798,0,0,1,0,0
"309642",1,23069,0,0,0,1,0
"309644",1,29361,0,0,1,0,0
"309648",1,120,0,1,0,0,0
"309650",0,2719,0,1,0,0,0
"309651",1,35800,0,0,1,0,0
"309653",1,30759,0,0,0,1,0
"309654",0,105,0,0,0,0,0
"309656",0,1903,1,0,0,0,0
"309661",0,22110,1,0,0,0,0
"309662",1,23279,0,0,1,0,0
"309663",0,0,0,0,0,1,0
"309665",1,19127,0,0,1,0,0
"309666",1,16511,0,0,0,1,0
"309668",0,9425,0,0,0,0,0
"309673",0,8589,0,1,0,0,0
"309674",1,3412,0,1,0,0,0
"309675",1,3470,0,0,1,0,0
"309676",1,0,0,0,0,1,0
"309677",0,18201,0,1,0,0,0
"309680",1,2674,1,0,0,0,0
"309681",0,0,0,0,1,0,0
"309682",0,48756,0,1,0,0,0
"309683",0,37650,0,1,0,0,0
"309685",0,240,0,0,1,0,0
"309686",1,0,0,1,0,0,0
"309688",0,47189,0,0,0,0,1
"309689",1,0,0,0,1,0,0
"309690",1,18795,0,1,0,0,0
"309692",0,12352,1,0,0,0,0
"309693",1,20661,0,0,0,0,1
"309695",1,10464,1,0,0,0,0
"309697",1,0,0,1,0,0,0
"309699",1,22974,0,0,0,0,1
"309700",1,32094,1,0,0,0,0
"309701",1,37869,0,0,0,1,0
"309702",1,59821,0,1,0,0,0
"309704",0,27156,0,0,1,0,0
"309707",0,20534,0,0,1,0,0
"309708",1,13139,0,1,0,0,0
"309712",0,6093,0,0,1,0,0
"309714",0,30408,0,0,1,0,0
"309716",0,36339,0,0,1,0,0
"309720",1,10068,0,0,0,0,1
"309721",1,41542,0,0,0,1,0
"309722",0,11346,1,0,0,0,0
"309723",1,17043,1,0,0,0,0
"309724",1,0,0,0,0,1,0
"309725",1,5913,0,1,0,0,0
"309726",1,36,1,0,0,0,0
"309727",0,42433,0,0,1,0,0
"309728",1,8904,0,0,1,0,0
"309729",0,1318,1,0,0,0,0
"309730",0,9919,0,0,0,1,0
"309732",1,49263,1,0,0,0,0
"309734",0,14580,1,0,0,0,0
"309737",0,7452,0,1,0,0,0
"309741",1,21819,0,0,0,1,0
"309742",1,483,0,0,1,0,0
"309743",1,21509,0,0,1,0,0
"309745",1,13581,1,0,0,0,0
"309747",1,21570,0,0,0,0,1
"309748",0,1926,0,0,1,0,0
"309750",1,0,0,0,1,0,0
"309753",0,10582,1,0,0,0,0
"309754",1,2196,0,0,0,0,1
"309756",1,58440,0,1,0,0,0
"309757",0,34430,0,0,1,0,0
"309758",1,147,1,0,0,0,0
"309759",0,22238,0,0,0,1,0
"309761",1,12378,0,0,0,1,0
"309762",0,11538,0,0,0,1,0
"309764",0,4962,1,0,0,0,0
"309765",1,29590,0,0,1,0,0
"309766",0,0,0,0,0,1,0
"309768",0,32556,0,0,1,0,0
"309771",0,11774,0,1,0,0,0
"309772",1,10908,0,0,1,0,0
"309773",1,0,0,0,1,0,0
"309774",1,21822,0,0,0,1,0
"309775",1,3147,0,0,0,1,0
"309778",0,462,0,1,0,0,0
"309780",0,3339,1,0,0,0,0
"309782",0,16125,1,0,0,0,0
"309783",0,21694,0,0,0,0,1
"309785",0,27504,0,0,1,0,0
"309786",1,1808,0,1,0,0,0
"309788",1,4269,1,0,0,0,0
"309789",0,5478,0,0,0,1,0
"309792",1,2212,0,0,1,0,0
"309793",0,5784,0,1,0,0,0
"309794",0,44175,0,1,0,0,0
"309795",1,1453,1,0,0,0,0
"309797",1,26010,0,0,1,0,0
"309800",0,0,0,0,0,0,1
"309802",1,8748,0,0,0,1,0
"309804",1,687,0,1,0,0,0
"309806",1,62008,0,0,1,0,0
"309808",1,12711,1,0,0,0,0
"309809",0,19743,0,0,1,0,0
"309810",0,39961,0,0,1,0,0
"309813",1,38523,1,0,0,0,0
"309814",1,38412,0,1,0,0,0
"309816",0,452,1,0,0,0,0
"309817",1,13113,0,1,0,0,0
"309818",1,2037,0,0,1,0,0
"309819",1,50423,0,0,0,1,0
"309822",0,19110,0,1,0,0,0
"309823",0,4551,0,0,0,1,0
"309824",0,36516,0,1,0,0,0
"309827",0,35407,0,0,0,0,1
"309828",1,15172,0,0,0,1,0
"309829",1,10120,1,0,0,0,0
"309832",1,32011,1,0,0,0,0
"309833",1,28848,0,1,0,0,0
"309835",1,26273,0,0,0,0,1
"309836",1,0,0,0,0,1,0
"309838",1,10351,0,0,0,0,1
"309839",1,32850,0,0,0,1,0
"309840",1,0,0,1,0,0,0
"309841",0,5721,1,0,0,0,0
"309842",1,11139,0,0,0,1,0
"309843",1,735,0,0,0,0,1
"309845",1,7465,0,0,0,1,0
"309847",1,38750,1,0,0,0,0
"309848",0,16313,1,0,0,0,0
"309850",0,0,0,1,0,0,0
"309851",1,1041,1,0,0,0,0
"309852",0,1417,0,1,0,0,0
"309853",1,108,0,0,1,0,0
"309854",1,33102,0,0,0,1,0
"309855",1,17761,0,0,0,0,1
"309856",1,0,0,0,0,0,1
"309857",0,13335,0,0,0,0,0
"309858",0,17915,0,0,0,0,0
"309859",1,3663,0,1,0,0,0
"309860",0,4361,0,0,0,0,1
"309861",0,23517,0,0,0,1,0
"309866",1,52497,0,0,0,0,0
"309867",1,3375,0,1,0,0,0
"309871",1,31887,0,0,0,1,0
"309877",1,32619,1,0,0,0,0
"309878",1,3190,0,0,1,0,0
"309879",1,1750,0,1,0,0,0
"309880",1,12183,0,0,1,0,0
"309882",0,15012,0,1,0,0,0
"309883",1,58653,0,0,0,1,0
"309884",1,10191,0,0,1,0,0
"309886",1,6849,1,0,0,0,0
"309888",0,27071,0,0,1,0,0
"309889",0,26955,0,0,1,0,0
"309890",0,2622,0,0,0,1,0
"309891",1,23796,0,0,1,0,0
"309892",0,34472,1,0,0,0,0
"309895",1,47342,0,1,0,0,0
"309896",1,8100,0,0,1,0,0
"309902",1,309,0,0,0,1,0
"309903",1,76260,1,0,0,0,0
"309904",1,20520,0,0,1,0,0
"309906",0,0,0,0,0,0,1
"309907",1,2280,0,1,0,0,0
"309908",0,40308,0,1,0,0,0
"309911",1,37694,0,0,0,1,0
"309912",1,3837,0,0,0,1,0
"309917",1,3792,0,1,0,0,0
"309924",1,9918,0,0,0,1,0
"309925",1,1146,0,0,0,1,0
"309926",1,0,1,0,0,0,0
"309929",1,20889,1,0,0,0,0
"309932",0,2340,0,1,0,0,0
"309935",0,16971,0,1,0,0,0
"309936",1,0,0,0,0,1,0
"309938",0,30657,1,0,0,0,0
"309945",1,32679,0,0,0,1,0
"309946",0,0,0,1,0,0,0
"309947",0,35396,0,0,1,0,0
"309948",1,22923,0,0,1,0,0
"309949",1,51990,0,0,1,0,0
"309951",1,4218,1,0,0,0,0
"309952",1,12594,0,0,0,1,0
"309956",0,2652,0,0,1,0,0
"309957",0,1803,1,0,0,0,0
"309960",1,6420,1,0,0,0,0
"309961",0,0,0,0,0,1,0
"309963",1,15019,0,0,0,1,0
"309964",1,885,0,1,0,0,0
"309965",1,12406,1,0,0,0,0
"309967",1,0,1,0,0,0,0
"309969",0,27130,0,1,0,0,0
"309973",1,28628,0,0,1,0,0
"309975",0,920,0,0,0,1,0
"309976",0,28128,0,0,0,1,0
"309977",1,32597,0,0,0,1,0
"309978",0,39345,0,1,0,0,0
"309979",0,17555,0,0,0,0,1
"309980",1,5402,0,1,0,0,0
"309981",0,29496,0,0,1,0,0
"309985",1,38226,1,0,0,0,0
"309986",0,0,1,0,0,0,0
"309988",0,9960,0,0,1,0,0
"309990",1,37351,0,0,0,1,0
"309991",1,60727,0,0,1,0,0
"309992",0,26514,1,0,0,0,0
"309996",1,21378,1,0,0,0,0
"309997",1,3903,0,0,0,0,1
"309998",1,2372,0,0,1,0,0
"309999",0,31485,1,0,0,0,0
"310000",1,0,0,1,0,0,0
"310001",1,1917,1,0,0,0,0
"310004",0,10034,1,0,0,0,0
"310007",1,50253,0,0,1,0,0
"310012",0,0,0,0,1,0,0
"310014",0,4319,0,0,0,1,0
"310015",1,0,0,0,0,1,0
"310017",1,33312,0,0,0,1,0
"310018",0,6838,0,1,0,0,0
"310019",0,30408,0,0,1,0,0
"310021",1,47802,0,0,0,0,1
"310022",0,19592,0,0,1,0,0
"310023",0,19675,0,0,0,1,0
"310025",1,21347,0,1,0,0,0
"310027",1,0,0,0,0,0,1
"310028",1,11979,0,0,0,1,0
"310031",1,11244,0,1,0,0,0
"310032",1,0,1,0,0,0,0
"310034",1,0,0,0,0,0,1
"310035",0,783,0,0,0,1,0
"310036",1,26523,0,0,0,0,1
"310037",1,17929,0,0,1,0,0
"310038",1,135,1,0,0,0,0
"310040",1,3003,0,0,0,0,0
"310042",1,40650,1,0,0,0,0
"310043",0,24910,0,0,1,0,0
"310044",1,32379,0,0,0,0,1
"310046",0,17844,0,0,0,1,0
"310048",1,49117,0,0,0,1,0
"310049",1,15957,0,1,0,0,0
"310050",1,2312,0,0,1,0,0
"310055",1,16672,0,0,0,1,0
"310057",1,24939,1,0,0,0,0
"310060",1,3162,0,0,1,0,0
"310062",1,29191,0,0,1,0,0
"310065",1,17967,1,0,0,0,0
"310067",0,54,0,1,0,0,0
"310069",1,37884,1,0,0,0,0
"310070",1,11635,1,0,0,0,0
"310072",1,32216,0,0,0,1,0
"310073",0,7470,1,0,0,0,0
"310075",1,0,0,0,0,0,1
"310076",1,12904,0,0,0,0,0
"310077",1,37323,0,1,0,0,0
"310081",0,7197,0,0,1,0,0
"310085",1,16419,1,0,0,0,0
"310086",0,0,0,0,0,0,1
"310087",1,20349,0,0,1,0,0
"310088",0,846,0,1,0,0,0
"310089",1,2054,0,1,0,0,0
"310092",1,0,1,0,0,0,0
"310096",0,13642,0,1,0,0,0
"310097",0,0,0,0,0,0,1
"310100",1,20536,0,0,0,1,0
"310101",1,6588,0,1,0,0,0
"310103",0,18905,0,1,0,0,0
"310106",1,53880,0,1,0,0,0
"310111",1,0,0,1,0,0,0
"310115",1,3460,1,0,0,0,0
"310117",1,12753,0,0,1,0,0
"310118",1,4597,0,1,0,0,0
"310119",0,1210,0,0,0,0,1
"310122",0,1642,0,0,1,0,0
"310123",0,195,0,0,1,0,0
"310125",1,4628,1,0,0,0,0
"310127",1,28631,0,0,0,1,0
"310129",1,22730,0,0,1,0,0
"310130",1,16935,0,1,0,0,0
"310131",0,13976,0,0,1,0,0
"310134",1,609,0,0,0,1,0
"310135",1,7218,0,0,0,0,1
"310137",1,1325,0,1,0,0,0
"310144",1,14091,0,0,1,0,0
"310145",1,6042,1,0,0,0,0
"310146",0,45693,1,0,0,0,0
"310147",0,72745,0,1,0,0,0
"310148",0,0,0,0,1,0,0
"310151",1,22284,1,0,0,0,0
"310152",0,2517,0,1,0,0,0
"310153",1,4719,0,0,1,0,0
"310154",1,42071,0,1,0,0,0
"310157",1,0,0,0,1,0,0
"310160",0,37279,0,1,0,0,0
"310161",1,33975,0,1,0,0,0
"310166",0,0,0,0,0,0,1
"310170",1,4333,0,0,0,0,1
"310172",1,0,0,0,0,0,0
"310173",0,17331,0,0,0,0,1
"310175",1,25586,0,0,0,0,1
"310177",0,17438,0,0,0,1,0
"310178",1,102,0,0,0,1,0
"310185",1,5239,0,0,1,0,0
"310186",0,1806,1,0,0,0,0
"310191",1,12526,0,0,0,1,0
"310195",0,249,0,0,0,1,0
"310197",0,28728,0,1,0,0,0
"310198",1,25606,1,0,0,0,0
"310200",1,2427,0,1,0,0,0
"310202",0,5307,0,1,0,0,0
"310203",1,33639,0,0,0,0,0
"310204",1,13562,1,0,0,0,0
"310205",1,1485,1,0,0,0,0
"310206",1,480,0,0,0,1,0
"310208",1,0,0,0,0,1,0
"310209",1,18078,0,0,0,1,0
"310210",1,28131,0,1,0,0,0
"310212",1,366,0,1,0,0,0
"310213",1,23005,0,0,0,1,0
"310216",1,8472,1,0,0,0,0
"310217",1,3687,1,0,0,0,0
"310218",1,1930,1,0,0,0,0
"310219",1,2352,0,0,1,0,0
"310220",1,0,0,0,0,1,0
"310221",1,14547,0,1,0,0,0
"310222",1,8517,0,1,0,0,0
"310224",1,417,0,0,1,0,0
"310227",1,5196,0,0,0,1,0
"310228",0,6629,1,0,0,0,0
"310235",0,29106,1,0,0,0,0
"310236",0,30281,0,0,0,1,0
"310238",1,30249,0,0,1,0,0
"310239",0,104528,0,0,1,0,0
"310240",0,3588,0,0,0,1,0
"310241",1,16232,0,1,0,0,0
"310242",1,0,0,0,0,0,0
"310244",1,42106,0,0,0,1,0
"310245",0,50016,0,0,0,0,1
"310246",1,26812,0,0,1,0,0
"310247",0,11691,0,0,0,1,0
"310250",1,1569,0,0,1,0,0
"310251",1,7644,0,0,0,1,0
"310252",0,0,0,0,0,0,1
"310253",0,16122,0,0,1,0,0
"310256",1,8925,0,0,1,0,0
"310257",0,6168,0,0,0,0,1
"310258",1,9732,0,0,1,0,0
"310259",1,13724,0,0,1,0,0
"310261",1,1230,0,1,0,0,0
"310262",1,11640,0,0,0,0,0
"310263",0,5058,0,0,1,0,0
"310264",1,6624,0,0,0,1,0
"310266",0,25464,0,0,1,0,0
"310269",0,1490,0,0,0,1,0
"310272",1,7306,0,1,0,0,0
"310274",0,34224,0,1,0,0,0
"310275",0,0,0,0,0,1,0
"310276",1,21231,0,0,0,1,0
"310277",0,33282,1,0,0,0,0
"310278",1,19025,0,0,1,0,0
"310279",0,0,0,0,0,1,0
"310281",0,5232,1,0,0,0,0
"310282",0,1607,0,0,1,0,0
"310286",1,32544,1,0,0,0,0
"310287",0,13089,0,1,0,0,0
"310289",1,23341,0,0,0,1,0
"310290",1,9615,1,0,0,0,0
"310291",1,16263,1,0,0,0,0
"310292",1,12234,0,0,1,0,0
"310294",1,34470,0,0,1,0,0
"310296",0,1827,0,0,1,0,0
"310297",0,0,0,0,0,0,1
"310298",1,40925,0,0,1,0,0
"310299",1,11585,0,0,0,1,0
"310301",0,61,0,1,0,0,0
"310303",1,6864,1,0,0,0,0
"310304",1,21291,0,0,1,0,0
"310305",1,29880,0,0,1,0,0
"310306",1,0,1,0,0,0,0
"310309",0,18250,0,0,1,0,0
"310310",1,90987,1,0,0,0,0
"310312",1,120,1,0,0,0,0
"310314",0,2450,0,1,0,0,0
"310315",1,8304,1,0,0,0,0
"310317",1,2043,0,0,0,0,1
"310328",1,25064,0,0,1,0,0
"310332",1,22723,0,0,1,0,0
"310333",1,20612,0,0,0,1,0
"310334",1,153,1,0,0,0,0
"310335",1,46228,1,0,0,0,0
"310339",1,5233,0,1,0,0,0
"310340",1,10515,0,0,0,0,1
"310342",1,1617,0,1,0,0,0
"310343",0,7766,0,1,0,0,0
"310346",1,2433,1,0,0,0,0
"310347",0,11100,0,1,0,0,0
"310348",1,0,0,0,1,0,0
"310349",1,27885,0,0,0,1,0
"310352",0,1723,0,0,0,0,0
"310353",1,12849,0,1,0,0,0
"310356",0,14107,0,0,0,0,0
"310357",0,6972,0,0,1,0,0
"310359",1,19542,0,1,0,0,0
"310365",0,30286,0,0,0,1,0
"310366",0,10599,1,0,0,0,0
"310368",0,85203,0,0,1,0,0
"310370",1,45,1,0,0,0,0
"310371",0,14282,0,0,1,0,0
"310373",1,40649,0,0,0,1,0
"310377",1,26492,0,1,0,0,0
"310378",1,12411,0,1,0,0,0
"310380",1,20997,1,0,0,0,0
"310381",0,2037,0,0,0,1,0
"310384",1,20973,0,0,1,0,0
"310385",0,0,0,0,0,0,0
"310386",1,5715,0,0,1,0,0
"310387",0,909,1,0,0,0,0
"310389",1,2010,0,0,0,1,0
"310394",1,30483,1,0,0,0,0
"310396",0,15374,0,0,1,0,0
"310399",1,0,0,0,0,1,0
"310400",1,37505,0,0,0,1,0
"310401",0,58146,0,1,0,0,0
"310402",1,54438,0,0,0,1,0
"310404",1,27822,0,0,0,1,0
"310405",1,1038,0,0,1,0,0
"310408",1,42075,1,0,0,0,0
"310409",1,8994,0,0,1,0,0
"310414",1,31715,0,1,0,0,0
"310421",1,3714,0,0,0,0,0
"310423",0,57261,0,0,0,0,0
"310424",1,0,0,0,1,0,0
"310426",1,100,0,1,0,0,0
"310428",0,0,0,0,1,0,0
"310429",1,6998,1,0,0,0,0
"310431",0,8820,0,1,0,0,0
"310433",1,8382,1,0,0,0,0
"310434",1,1324,1,0,0,0,0
"310438",1,0,0,0,1,0,0
"310439",1,9018,1,0,0,0,0
"310447",1,321,0,0,0,1,0
"310448",0,37998,0,0,0,1,0
"310454",0,0,0,0,0,0,0
"310455",1,20382,0,1,0,0,0
"310457",0,9266,0,0,1,0,0
"310458",0,36552,0,0,0,0,1
"310462",0,0,1,0,0,0,0
"310464",1,12918,0,1,0,0,0
"310465",0,2100,1,0,0,0,0
"310466",0,0,0,0,0,0,1
"310468",0,25242,0,0,1,0,0
"310472",0,21277,1,0,0,0,0
"310473",1,5940,1,0,0,0,0
"310476",1,51198,0,0,1,0,0
"310477",1,0,0,1,0,0,0
"310478",1,0,1,0,0,0,0
"310482",1,13562,0,0,0,0,0
"310485",1,26133,0,0,0,1,0
"310487",1,25897,0,1,0,0,0
"310488",0,1368,0,0,1,0,0
"310492",0,21955,0,0,0,0,1
"310493",1,22171,0,0,0,1,0
"310494",1,70155,1,0,0,0,0
"310497",1,1534,0,0,1,0,0
"310501",1,8040,0,0,1,0,0
"310502",0,13827,0,1,0,0,0
"310504",1,11327,1,0,0,0,0
"310511",1,35694,0,0,0,1,0
"310514",1,0,0,0,1,0,0
"310515",1,63713,1,0,0,0,0
"310517",1,3286,0,0,0,1,0
"310520",1,2991,1,0,0,0,0
"310523",1,10411,1,0,0,0,0
"310525",0,5502,0,0,0,1,0
"310526",1,4518,0,0,0,1,0
"310529",1,50861,1,0,0,0,0
"310532",1,255,0,0,0,0,0
"310533",0,23847,0,0,0,1,0
"310534",1,0,0,0,1,0,0
"310535",1,15982,0,0,1,0,0
"310536",0,26107,0,1,0,0,0
"310537",1,1744,1,0,0,0,0
"310539",0,7020,0,0,0,1,0
"310541",1,1254,0,1,0,0,0
"310542",1,6809,0,1,0,0,0
"310543",1,26288,0,1,0,0,0
"310544",0,29931,0,0,0,1,0
"310546",1,15073,0,0,0,1,0
"310550",1,26319,0,0,1,0,0
"310551",0,2008,1,0,0,0,0
"310552",1,30432,1,0,0,0,0
"310555",1,15348,0,0,1,0,0
"310556",0,2829,0,0,0,1,0
"310557",1,13705,0,1,0,0,0
"310558",1,31650,0,0,1,0,0
"310560",1,15633,0,0,1,0,0
"310561",1,33287,0,0,0,1,0
"310563",1,19146,0,1,0,0,0
"310564",1,1704,0,0,1,0,0
"310565",1,17358,0,1,0,0,0
"310568",1,25887,0,0,1,0,0
"310571",1,408,1,0,0,0,0
"310574",1,87,0,0,1,0,0
"310575",0,34236,0,0,1,0,0
"310576",1,9763,0,0,1,0,0
"310581",0,20430,0,1,0,0,0
"310582",1,5991,0,0,1,0,0
"310584",1,19865,0,1,0,0,0
"310585",0,45194,0,0,1,0,0
"310588",1,3618,1,0,0,0,0
"310589",0,5988,0,0,1,0,0
"310592",1,17610,1,0,0,0,0
"310594",0,7377,0,0,0,1,0
"310595",1,19634,0,1,0,0,0
"310597",0,25053,0,1,0,0,0
"310598",1,20961,0,1,0,0,0
"310601",1,19137,1,0,0,0,0
"310602",1,3986,0,1,0,0,0
"310603",1,27056,1,0,0,0,0
"310605",1,28749,0,0,1,0,0
"310606",0,1209,1,0,0,0,0
"310610",1,15569,0,0,0,0,0
"310611",1,0,1,0,0,0,0
"310612",1,33206,0,0,1,0,0
"310614",1,0,1,0,0,0,0
"310615",1,7398,0,0,0,1,0
"310617",1,16449,1,0,0,0,0
"310618",1,3123,1,0,0,0,0
"310622",1,55182,0,1,0,0,0
"310624",1,1086,1,0,0,0,0
"310625",1,27941,0,1,0,0,0
"310626",1,9447,0,0,0,0,1
"310629",0,15003,0,0,0,1,0
"310632",0,0,0,1,0,0,0
"310633",1,17168,0,0,0,0,1
"310635",1,0,0,1,0,0,0
"310636",0,7718,0,0,1,0,0
"310637",1,33316,0,0,1,0,0
"310641",1,6520,0,0,1,0,0
"310642",1,874,0,0,1,0,0
"310643",1,47205,0,0,0,1,0
"310644",1,18270,1,0,0,0,0
"310647",1,6835,0,0,0,0,0
"310650",1,10565,0,0,0,1,0
"310651",0,0,1,0,0,0,0
"310656",1,57,1,0,0,0,0
"310657",0,44442,0,0,0,1,0
"310658",0,36147,1,0,0,0,0
"310661",0,0,0,1,0,0,0
"310662",1,44601,0,0,0,1,0
"310664",1,9110,0,0,1,0,0
"310667",1,15969,0,1,0,0,0
"310668",0,10287,0,0,0,1,0
"310669",1,27683,0,1,0,0,0
"310673",1,21710,0,0,0,1,0
"310676",1,0,0,0,0,1,0
"310677",1,6699,0,0,1,0,0
"310678",1,18990,0,0,0,0,1
"310682",1,51741,0,1,0,0,0
"310684",0,1365,1,0,0,0,0
"310685",1,39441,1,0,0,0,0
"310686",1,10914,1,0,0,0,0
"310688",1,6495,0,0,0,1,0
"310689",1,45701,1,0,0,0,0
"310690",1,4663,0,0,0,0,0
"310691",1,27990,1,0,0,0,0
"310692",0,16974,0,1,0,0,0
"310693",0,17236,0,0,0,1,0
"310694",1,6646,0,1,0,0,0
"310696",1,4731,0,0,0,1,0
"310698",1,3031,0,0,0,1,0
"310699",1,2373,0,0,1,0,0
"310700",1,0,0,0,1,0,0
"310702",1,2180,0,0,1,0,0
"310703",1,31427,0,0,1,0,0
"310705",0,14742,0,0,1,0,0
"310706",1,925,0,0,0,1,0
"310708",1,4215,0,0,1,0,0
"310709",0,4560,0,1,0,0,0
"310710",0,24156,1,0,0,0,0
"310713",1,2543,0,0,0,0,1
"310714",0,25635,0,0,0,0,0
"310715",1,0,0,0,0,1,0
"310716",1,2851,1,0,0,0,0
"310718",0,6324,0,0,1,0,0
"310721",1,672,0,0,1,0,0
"310722",1,1224,1,0,0,0,0
"310723",0,33140,0,0,0,1,0
"310725",1,16328,1,0,0,0,0
"310726",1,38693,0,0,1,0,0
"310728",0,9969,1,0,0,0,0
"310731",1,17448,0,0,1,0,0
"310733",0,0,1,0,0,0,0
"310734",1,31689,0,1,0,0,0
"310736",1,18093,0,0,1,0,0
"310737",1,2292,0,1,0,0,0
"310739",1,5961,1,0,0,0,0
"310740",1,0,0,0,0,1,0
"310741",0,0,0,0,1,0,0
"310744",1,25439,0,1,0,0,0
"310745",0,6814,0,0,1,0,0
"310746",0,5451,1,0,0,0,0
"310747",1,0,0,0,0,1,0
"310750",1,19509,0,1,0,0,0
"310751",1,9756,1,0,0,0,0
"310754",1,1752,0,1,0,0,0
"310755",1,33276,0,0,1,0,0
"310756",0,1581,0,1,0,0,0
"310758",1,9508,0,0,0,0,1
"310760",0,0,0,1,0,0,0
"310762",0,846,0,1,0,0,0
